ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate17	directRate17	Прямой тариф по госпитализации Болезнь	directRate17
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate18	directRate18	Прямой тариф по риску тяжкие телесные повреждения	directRate18
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate19	directRate19	Прямой тариф по риску переломы	directRate19
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate20	directRate20	Прямой тариф по риску ожоги	directRate20
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate21	directRate21	Прямой тариф по риску смерть в результате ДТП	directRate21
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate22	directRate22	Прямой тариф по риску инвалидность в результате ДТП	directRate22
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate23	directRate23	Прямой тариф (pseudo)	directRate23
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	manualExpenses	manualExpenses	Ручные расходы, %	manualExpenses
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	manualCommissionNP	manualCommissionNP	Ручное КВ ФЛ, %	manualCommissionNP
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	manualCommissionSP	manualCommissionSP	Ручное КВ ИП, %	manualCommissionSP
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurerCode	reinsurerCode	Код перестраховщика	reinsurerCode
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurerShare	reinsurerShare	Доля перестраховщика	reinsurerShare
